id,submission_id,category,fields_json,user,created_at
2246,68,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""JSON age range not visible, probably 7+""}",kkuznietsova,2025-11-14T22:39:59.156320
2247,141,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""age range JSON not visible, 4-5+""}",kkuznietsova,2025-11-14T22:41:24.455218
2248,200,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""age range JSON not visible, 6+""}",kkuznietsova,2025-11-14T22:42:56.743074
2249,221,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": ""The story does not contain full answers to the question, only in part, age range JSON not visible, 10+""}",kkuznietsova,2025-11-14T22:44:36.146303
2250,192,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""age range JSON not visible, but very simple, 3+""}",kkuznietsova,2025-11-14T22:45:46.888227
2251,233,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""age range JSON not visible, 5+""}",kkuznietsova,2025-11-14T22:46:35.874732
2252,121,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""age range JSON not visible, 5+""}",kkuznietsova,2025-11-14T22:47:42.410470
2253,155,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": ""Questions are not related to story enough""}",kkuznietsova,2025-11-14T22:49:40.276851
2254,78,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""age range JSON not visible, 4+""}",kkuznietsova,2025-11-14T22:50:15.480924
2255,45,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": ""Only the question \""Which ancient cultures treasured turquoise for its beauty and meaning?\"": \""Ancient Egyptians and Native American tribes valued turquoise.\"" is not answered in text. Age range JSON not visible, 10+""}",kkuznietsova,2025-11-14T22:53:07.333128
2256,57,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""Age range JSON not visible, 12+""}",kkuznietsova,2025-11-14T22:55:41.545839
2257,23,questions,"{""difficulty"": 0, ""completeness"": 0, ""correctness_of_responses"": 0, ""notes"": ""Weird question format""}",kkuznietsova,2025-11-14T22:56:36.224200
2258,24,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""Age range JSON not visible, 8+""}",kkuznietsova,2025-11-14T22:57:08.154394
2259,183,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",kkuznietsova,2025-11-14T22:57:40.639175
2260,166,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""Age range JSON not visible, questions are quite hard as well as the text readability, 15+""}",kkuznietsova,2025-11-14T22:58:56.241903
2261,149,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": ""Not everything from the questions is contained in the text, but they're not too hard. Age range JSON not visible, 6+""}",kkuznietsova,2025-11-14T23:00:42.807912
2262,129,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": ""second question not answered in the story. No age range specified, around 10+""}",kkuznietsova,2025-11-14T23:03:05.924956
2263,253,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""Age range JSON not visible, 6+""}",kkuznietsova,2025-11-14T23:09:45.377036
2264,67,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""Age range JSON not visible, 6-7+""}",kkuznietsova,2025-11-14T23:10:46.599309
2265,16,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""Age range JSON not visible, 8+""}",kkuznietsova,2025-11-14T23:14:46.908160
2266,215,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",kkuznietsova,2025-11-14T23:17:14.761861
2267,250,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 0, ""notes"": """"}",lbrezovec,2025-11-14T23:17:45.304981
2268,6,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",lbrezovec,2025-11-14T23:18:11.260896
2269,217,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",lbrezovec,2025-11-14T23:18:38.282709
2270,256,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",lbrezovec,2025-11-14T23:19:31.258728
2271,186,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": """"}",lbrezovec,2025-11-14T23:20:41.767094
2272,253,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",lbrezovec,2025-11-14T23:21:10.724129
2273,127,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",lbrezovec,2025-11-14T23:22:07.574884
2274,221,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-14T23:46:24.003372
2275,40,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""Age range unspecified, 5+\r\n""}",kkuznietsova,2025-11-14T23:55:44.201545
2276,122,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""Age range unspecified, 7+""}",kkuznietsova,2025-11-14T23:56:55.227295
2277,374,story,"{""age_appropriateness"": 0, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-14T23:57:00.966620
2278,173,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 1, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-14T23:59:02.176104
2279,152,story,"{""age_appropriateness"": 0, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:00:29.549781
2280,400,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:04:03.798975
2281,147,questions,"{""difficulty"": 0, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": ""The answers to the questions are not contained in the story""}",kkuznietsova,2025-11-15T00:05:13.341572
2282,194,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": ""Age range values not visible, but very simple, 5+""}",kkuznietsova,2025-11-15T00:06:30.781431
2283,144,questions,"{""difficulty"": 0, ""completeness"": 0, ""correctness_of_responses"": 0, ""notes"": ""no questions""}",kkuznietsova,2025-11-15T00:07:24.736170
2284,190,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:08:03.190154
2285,370,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:13:06.532917
2286,391,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:18:41.574414
2287,211,story,"{""age_appropriateness"": 0, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:26:45.404820
2288,296,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:31:29.758300
2289,182,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:33:55.449723
2290,267,story,"{""age_appropriateness"": 0, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:35:31.917120
2291,247,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T00:38:51.746250
2292,266,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T09:54:58.212287
2293,330,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T09:56:55.852885
2294,184,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T09:59:36.547094
2295,198,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T10:41:45.683920
2296,134,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T10:48:59.541976
2297,238,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T12:18:13.650434
2298,153,education,"{""education_quality"": 0, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:20:28.921679
2299,51,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T12:21:58.926468
2300,111,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T12:23:04.504732
2301,69,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:24:21.740407
2302,69,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:24:21.969441
2303,88,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:25:46.769454
2304,55,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:28:05.012294
2305,74,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T12:31:55.182541
2306,250,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T12:33:07.135166
2307,192,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:34:26.409808
2308,232,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:35:26.533582
2309,234,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:36:23.603930
2310,37,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:37:54.380187
2311,204,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:39:48.607358
2312,196,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": ""given the place holders it is correct and educational, but I don't see how this story is different form the LLM generated ones.""}",mstoklas,2025-11-15T12:42:22.901739
2313,263,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:43:00.814362
2314,244,education,"{""education_quality"": 1, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:44:44.334897
2315,237,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T12:45:50.144401
2316,245,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:46:59.013296
2317,78,education,"{""education_quality"": 0, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:48:03.246532
2318,3,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T12:48:28.621247
2319,179,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T12:48:52.047954
2320,245,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:56:20.270874
2321,242,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:57:08.762216
2322,56,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 0, ""notes"": ""multiple choice - correctness? Don't know how to annotate""}",mstoklas,2025-11-15T12:58:20.959185
2323,259,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T12:58:53.133837
2324,14,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 0, ""notes"": """"}",mstoklas,2025-11-15T12:59:31.217328
2325,261,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:01:48.434103
2326,59,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:02:12.858633
2327,1,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:02:37.754463
2328,78,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:03:05.215559
2329,232,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:03:38.095144
2330,260,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:03:57.161837
2331,203,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 0, ""notes"": """"}",mstoklas,2025-11-15T13:04:17.309843
2332,131,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:04:44.017552
2333,50,questions,"{""difficulty"": 0, ""completeness"": 0, ""correctness_of_responses"": 0, ""notes"": """"}",mstoklas,2025-11-15T13:05:09.550554
2334,51,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:05:35.028001
2335,51,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:05:36.249722
2336,167,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:06:12.215481
2337,251,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:06:41.200721
2338,31,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:07:14.993368
2339,145,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:07:48.008348
2340,102,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T13:09:01.596828
2341,252,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:10:00.139367
2342,200,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T13:10:42.744482
2343,151,education,"{""education_quality"": 0, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:12:12.136016
2344,63,education,"{""education_quality"": 0, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:14:00.869978
2345,228,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T13:14:34.930244
2346,226,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:15:20.468102
2347,118,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T13:16:32.013955
2348,203,education,"{""education_quality"": 0, ""naturalness"": 0, ""correctness"": 0, ""notes"": """"}",mstoklas,2025-11-15T13:17:38.549369
2349,73,education,"{""education_quality"": 1, ""naturalness"": 1, ""correctness"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:19:25.803045
2350,241,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 1, ""notes"": ""very open-ended questions so I annotated difficulty""}",mstoklas,2025-11-15T13:21:53.077771
2351,179,questions,"{""difficulty"": 1, ""completeness"": 0, ""correctness_of_responses"": 0, ""notes"": """"}",mstoklas,2025-11-15T13:22:50.171094
2352,247,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:23:16.349857
2353,201,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:24:02.192388
2354,144,questions,"{""difficulty"": 0, ""completeness"": 0, ""correctness_of_responses"": 0, ""notes"": ""question section contains prompt""}",mstoklas,2025-11-15T13:24:23.207920
2355,172,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 0, ""notes"": ""i don't believe seeds need sunlight to sprout""}",mstoklas,2025-11-15T13:25:12.621617
2356,90,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:26:22.396640
2357,122,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:27:06.185348
2358,115,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:27:31.415842
2359,240,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:28:06.939623
2360,87,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:28:37.404989
2361,45,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:29:49.290674
2362,183,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:30:05.759899
2363,218,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:33:28.705849
2364,43,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:34:04.202876
2365,25,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:34:25.215751
2366,194,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:34:43.284160
2367,162,questions,"{""difficulty"": 0, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:35:27.196585
2368,148,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:35:50.139419
2369,159,questions,"{""difficulty"": 1, ""completeness"": 1, ""correctness_of_responses"": 1, ""notes"": """"}",mstoklas,2025-11-15T13:36:15.119924
2370,285,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T17:55:19.040634
2371,72,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 1, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T18:32:38.287799
2372,93,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T18:37:09.431432
2373,276,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T18:41:02.804717
2374,132,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 1, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T18:43:42.542023
2375,233,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T18:47:05.987780
2376,272,story,"{""age_appropriateness"": 1, ""clarity"": 1, ""creativity"": 0, ""language"": 1, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T19:11:02.909204
2377,51,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 0, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T19:36:58.176175
2378,372,story,"{""age_appropriateness"": 1, ""clarity"": 0, ""creativity"": 0, ""language"": 0, ""message"": 1, ""literature"": 0, ""notes"": """"}",nhmeljak,2025-11-15T19:56:57.274563
2379,53,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T20:11:11.886243
2380,285,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 1, ""notes"": ""its a completely different story, is this really theme transformation?""}",nhmeljak,2025-11-15T20:19:16.859206
2381,293,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T20:23:09.258202
2382,198,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T20:30:13.987500
2383,11,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T20:35:36.775262
2384,136,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T20:38:59.536314
2385,82,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T20:50:01.162954
2386,326,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T20:52:49.079289
2387,308,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T21:25:23.167463
2388,375,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T21:31:19.989045
2389,106,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T21:34:07.162081
2390,389,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T21:54:25.775064
2391,324,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T21:59:21.311211
2392,190,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T22:04:26.077935
2393,344,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T22:10:37.947361
2394,294,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T22:19:12.138091
2395,372,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T22:21:29.947357
2396,173,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T22:25:14.599386
2397,212,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T22:30:08.943828
2398,229,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T22:38:12.198422
2399,119,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T22:44:55.989490
2400,72,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T22:50:20.525923
2401,18,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T23:01:21.155845
2402,26,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T23:06:06.107719
2403,241,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T23:09:12.148633
2404,343,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-15T23:13:32.451750
2405,19,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T23:15:53.881546
2406,40,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-15T23:19:39.378140
2407,191,theme,"{""theme_quality"": 0, ""theme_success"": 1, ""roleplaying"": 0, ""notes"": """"}",nhmeljak,2025-11-16T14:02:19.559447
2408,66,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-16T14:05:34.325396
2409,268,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-16T14:08:12.314207
2410,170,theme,"{""theme_quality"": 0, ""theme_success"": 0, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-16T14:10:43.234008
2411,298,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-16T14:14:08.259932
2412,237,theme,"{""theme_quality"": 1, ""theme_success"": 1, ""roleplaying"": 1, ""notes"": """"}",nhmeljak,2025-11-16T14:16:58.489613
